caps,is_text_in_left,is_center,is_text_in_right,is_txt_dwn_head,"is_txt_up_head,is_bold",is_word_num,is_left_algnd,IsColonEnd,relative_text_height,black_percent,avg_word_height,avg_word_width,thickness,is_header
0,0,1,0,0.5,0.2857142857142857,0,0,0,1,0.45454545454545453,0.38937138130686516,0.37142857142857144,0.04522246535375638,0.18518518518518517,0
0,0,0,1,0.5,0.8571428571428571,0,0,0,1,0.4772727272727273,0.46484375000000006,0.45714285714285713,0.19839533187454414,0.2962962962962963,0
0,0,1,0,0.3333333333333333,1,0,0,0,0,0.5909090909090909,0.4940364092906466,0.6,0.12910284463894967,0.37037037037037035,1
0,0,1,0,1,0.2857142857142857,0,0,0,0,0.7727272727272727,0.3950325179576782,0.4857142857142857,0.5893508388037929,0.2222222222222222,0
0,0,0,1,0.5,1,0,0,0,0,0.5,0.16295404374874575,0.6285714285714286,0.11013858497447118,0.07407407407407407,0
0,1,0,1,1,1,0,0,0,0,0.022727272727272728,0.0,0.02857142857142857,0.0029175784099197666,0.0,0
0,0,0,1,0.5,0.8571428571428571,0,0,0,1,0.5,0.47078431372549023,0.4857142857142857,0.18234865061998543,0.2962962962962963,0
0,0,0,0,0.3333333333333333,0.2857142857142857,0,0,0,1,0.6136363636363636,0.4060173697270471,0.37142857142857144,0.09044493070751276,0.14814814814814814,0
0,1,0,1,0.8333333333333334,0.5714285714285714,0,0,0,0,0.045454545454545456,0.0,0.05714285714285714,0.013858497447118891,0.0,0
0,0,1,0,1,0.42857142857142855,0,0,0,1,0.4772727272727273,0.3720016542597188,0.37142857142857144,0.04522246535375638,0.16666666666666666,0
0,0,1,0,1,0.2857142857142857,0,0,0,0,0.7727272727272727,0.39583910593885663,0.5142857142857142,0.8774617067833699,0.2222222222222222,0
0,0,0,1,0.5,0.14285714285714285,0,0,0,0,0.5,0.3909680638722555,0.4,0.24361779722830051,0.18518518518518517,0
0,1,0,1,1,0.14285714285714285,0,0,0,0,0.7954545454545454,0.353170047199898,0.37142857142857144,0.14660831509846828,0.18518518518518517,0
0,0,0,1,1,0.2857142857142857,0,0,0,1,0.4772727272727273,0.3852996254681648,0.4,0.12983223924142961,0.18518518518518517,0
0,0,1,0,0.3333333333333333,0.14285714285714285,0,0,0,0,0.7727272727272727,0.37500000000000006,0.8,0.5492341356673961,0.37037037037037035,0
0,0,1,0,1,0.2857142857142857,0,0,0,0,0.9090909090909091,0.38248165787102595,0.4857142857142857,1.0,0.2222222222222222,0
0,0,0,1,0.5,0.8571428571428571,0,0,0,1,0.4772727272727273,0.503779752783737,0.37142857142857144,0.18307804522246537,0.2962962962962963,0
0,0,0,1,0.3333333333333333,0.2857142857142857,0,0,0,1,0.6136363636363636,0.41470223325062033,0.37142857142857144,0.09044493070751276,0.2222222222222222,0
0,1,0,1,0.3333333333333333,0.5714285714285714,0,0,0,0,0.022727272727272728,0.0,0.02857142857142857,0.031363967906637494,0.0,0
0,0,1,0,0.3333333333333333,1,0,0,0,0,0.5909090909090909,0.5506387673036547,0.4857142857142857,0.40189642596644787,0.37037037037037035,1
0,0,1,0,0.16666666666666666,0.2857142857142857,0,0,0,0,0.75,0.5423420390232954,0.4857142857142857,0.8920495988329686,0.37037037037037035,0
0,0,0,1,1,1,0,0,0,1,0.6136363636363636,0.4072580645161291,0.4,0.09044493070751276,0.18518518518518517,0
0,0,0,0,1,0,0,0,0,0,0.6136363636363636,0.5239441930618401,0.37142857142857144,0.09919766593727207,0.25925925925925924,0
0,0,0,0,1,0,0,0,0,0,0.06818181818181818,0.06481481481481481,0.08571428571428572,0.00437636761487965,0.0,0
0,0,1,1,0.5,0.2857142857142857,0,0,0,1,0.4772727272727273,0.5495069033530572,0.37142857142857144,0.14223194748358864,0.2962962962962963,0
0,0,1,0,0.5,0.2857142857142857,0,0,0,1,0.4772727272727273,0.38358147229114975,0.37142857142857144,0.04522246535375638,0.18518518518518517,0
0,0,0,1,1,0.42857142857142855,0,0,0,0,0.5,0.37169312169312174,0.4,0.1838074398249453,0.18518518518518517,0
0,0,0,1,0.8333333333333334,1,0,0,0,0,0.022727272727272728,0.0,0.02857142857142857,0.011670313639679067,0.0,0
0,0,0,1,1,1,0,1,0,0,0.022727272727272728,0.0,0.02857142857142857,0.0029175784099197666,0.0,0
1,0,1,1,0.3333333333333333,0.8571428571428571,0,0,0,0,0.75,0.5196381288614299,0.6285714285714286,0.525893508388038,0.37037037037037035,0
0,0,1,1,0.5,0.2857142857142857,0,0,0,1,0.4772727272727273,0.5914115646258504,0.4,0.14296134208606856,0.2962962962962963,0
0,0,0,1,0.8333333333333334,0.42857142857142855,0,1,0,0,0.022727272727272728,0.0,0.02857142857142857,0.006564551422319475,0.0,0
0,0,0,1,0.8333333333333334,0.42857142857142855,0,1,0,0,0.022727272727272728,0.0,0.02857142857142857,0.0029175784099197666,0.0,0
0,0,1,1,0.5,0.2857142857142857,0,0,0,1,0.4772727272727273,0.38358147229114975,0.37142857142857144,0.04522246535375638,0.2222222222222222,0
0,0,0,1,0.5,0.42857142857142855,0,0,0,0,0.4772727272727273,0.39102564102564097,0.37142857142857144,0.1838074398249453,0.18518518518518517,0
0,0,1,1,0.3333333333333333,0.42857142857142855,0,0,0,0,0.75,0.5041989664082688,0.6285714285714286,0.3763676148796499,0.37037037037037035,1
0,1,0,1,0.16666666666666666,0.42857142857142855,0,0,0,0,0.3409090909090909,0.7070707070707072,0.08571428571428572,0.024070021881838075,0.0,0
0,0,1,1,0.5,0.2857142857142857,0,0,0,1,0.4772727272727273,0.5833333333333334,0.37142857142857144,0.14296134208606856,0.2962962962962963,0
0,0,0,1,1,0.42857142857142855,0,0,0,0,0.022727272727272728,0.0,0.02857142857142857,0.016046681254558715,0.0,0
0,1,0,1,1,1,0,1,0,0,0.022727272727272728,0.0,0.02857142857142857,0.0029175784099197666,0.0,0
0,0,1,1,1,0.2857142857142857,0,0,0,1,0.4772727272727273,0.3995037220843673,0.37142857142857144,0.04522246535375638,0.18518518518518517,0
0,1,0,1,1,1,0,0,0,0,0.45454545454545453,0.337962962962963,0.4,0.0262582056892779,0.18518518518518517,0
0,0,0,0,0.16666666666666666,1,0,0,0.9523809523809523,0,0.4318181818181818,0.33232323232323235,0.3142857142857143,0.010940919037199124,0.16666666666666666,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9523809523809523,0,0.3181818181818182,0.4666666666666667,0.2571428571428571,0.010940919037199124,0.14814814814814814,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9904761904761905,0,0.1590909090909091,0.2982456140350877,0.2,0.013858497447118891,0.1111111111111111,0
0,1,0,0,0.3333333333333333,0.14285714285714285,0,0,0,0,0.3409090909090909,0.33888888888888896,0.2857142857142857,0.015317286652078774,0.14814814814814814,0
0,0,0,0,0.16666666666666666,0.2857142857142857,0,0,0.9523809523809523,0,0.5,0.6416666666666668,0.2,0.014587892049598834,0.6481481481481481,0
0,0,0,0,0.3333333333333333,0.14285714285714285,0,0,0,1,0.3181818181818182,0.538888888888889,0.2857142857142857,0.015317286652078774,0.14814814814814814,0
0,0,0,0,0.16666666666666666,0.2857142857142857,0,0,0.9523809523809523,0,0.3181818181818182,0.5098765432098765,0.2571428571428571,0.010940919037199124,0.2777777777777778,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.4318181818181818,0.4603174603174603,0.4,0.015317286652078774,0.2962962962962963,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,1.0,0,0.18181818181818182,0.9824561403508771,0.05714285714285714,0.013858497447118891,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5,0.41830065359477125,0.4857142857142857,0.015317286652078774,1.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.29545454545454547,0.7388888888888889,0.08571428571428572,0.014587892049598834,0.0,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3181818181818182,0.42583333333333334,0.2857142857142857,0.014587892049598834,0.2037037037037037,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.29545454545454547,0.26589147286821707,0.14285714285714285,0.031363967906637494,0.4074074074074074,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9619047619047619,0,0.45454545454545453,0.3564814814814815,0.5142857142857142,0.011670313639679067,0.18518518518518517,0
0,1,0,0,0.6666666666666666,0.14285714285714285,0,1,0,0,0.8181818181818182,0.12608695652173912,1.0,0.03355215171407731,0.14814814814814814,0
0,1,0,0,0.16666666666666666,0.42857142857142855,0,0,0.9619047619047619,0,0.25,0.7777777777777777,0.08571428571428572,0.011670313639679067,0.0,0
0,1,0,0,0.3333333333333333,0.14285714285714285,0,1,0,0,0.38636363636363635,0.4658119658119658,0.37142857142857144,0.015317286652078774,0.2962962962962963,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.29545454545454547,0.43750000000000006,0.22857142857142856,0.014587892049598834,0.18518518518518517,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0.9619047619047619,0,0.29545454545454547,0.8944444444444446,0.05714285714285714,0.010940919037199124,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9619047619047619,0,0.3181818181818182,0.4320987654320988,0.2571428571428571,0.010940919037199124,0.14814814814814814,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.1590909090909091,0.380952380952381,0.2,0.015317286652078774,0.12962962962962962,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9619047619047619,0,0.3181818181818182,0.49259259259259264,0.2571428571428571,0.010940919037199124,0.16666666666666666,0
0,1,0,0,0.3333333333333333,0.14285714285714285,0,0,0,0,0.38636363636363635,0.28703703703703703,0.34285714285714286,0.015317286652078774,0.18518518518518517,0
0,0,0,0,0.16666666666666666,0.2857142857142857,0,0,0.9714285714285714,0,0.25,0.6440972222222223,0.17142857142857143,0.011670313639679067,0.18518518518518517,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9714285714285714,0,0.3181818181818182,0.49848484848484853,0.2857142857142857,0.016046681254558715,0.2222222222222222,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3181818181818182,0.2113095238095238,0.4,0.04084609773887673,0.48148148148148145,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,1,0.3409090909090909,1.0,0.05714285714285714,0.015317286652078774,0.0,0
0,0,0,0,0.3333333333333333,0.14285714285714285,0,0,0,0,0.4318181818181818,0.5104166666666667,0.45714285714285713,0.015317286652078774,0.25925925925925924,0
0,0,0,0,0.16666666666666666,0.2857142857142857,0,0,0.9714285714285714,0,0.22727272727272727,0.4618055555555555,0.2571428571428571,0.011670313639679067,0.2222222222222222,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.45454545454545453,0.6006944444444444,0.45714285714285713,0.015317286652078774,0.7407407407407407,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3181818181818182,0.24791666666666667,0.2571428571428571,0.058351568198395334,0.14814814814814814,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.6363636363636364,0.28532608695652173,0.6571428571428571,0.0350109409190372,0.18518518518518517,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.7047619047619048,0,0.3181818181818182,0.3769230769230769,0.37142857142857144,0.010940919037199124,0.1111111111111111,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5681818181818182,0.26521089958939903,0.5428571428571428,0.03428154631655726,0.18518518518518517,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.18181818181818182,0.15555555555555559,0.08571428571428572,0.014587892049598834,0.0,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.5227272727272727,0.31327160493827166,0.5142857142857142,0.0350109409190372,0.16666666666666666,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9619047619047619,0,0.1590909090909091,0.21296296296296297,0.17142857142857143,0.030634573304157548,0.14814814814814814,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3181818181818182,0.2729700854700855,0.37142857142857144,0.0350109409190372,0.14814814814814814,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.4772727272727273,0.2862654320987655,0.2571428571428571,0.0350109409190372,0.18518518518518517,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.9545454545454546,0.2559232026143791,0.9714285714285714,0.0350109409190372,0.2222222222222222,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.38636363636363635,0.38888888888888884,0.2857142857142857,0.0350109409190372,0.25925925925925924,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,1,0.25,0.16045066045066048,0.3142857142857143,0.02844638949671773,0.18518518518518517,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.4090909090909091,0.32517730496453906,0.2857142857142857,0.03428154631655726,0.2222222222222222,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9809523809523809,0,0.36363636363636365,0.28977272727272735,0.4,0.03209336250911743,0.2222222222222222,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5227272727272727,0.21598101265822783,0.45714285714285713,0.0576221735959154,0.18518518518518517,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.7142857142857143,0,0.25,0.21875000000000003,0.3142857142857143,0.011670313639679067,0.25925925925925924,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,1,0.9809523809523809,0,0.5454545454545454,0.3156565656565657,0.6,0.03209336250911743,0.18518518518518517,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.6818181818181818,0.3299319727891157,0.4,0.03574033552151714,0.2222222222222222,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.7954545454545454,0.2874149659863946,0.8,0.03574033552151714,0.25925925925925924,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,1.0,0.4735392720306514,0.8285714285714286,0.0350109409190372,0.2962962962962963,0
0,1,0,1,0.16666666666666666,0.14285714285714285,0,0,0,1,0.5227272727272727,0.22990196078431374,0.4857142857142857,0.014587892049598834,0.07407407407407407,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,1,0.7142857142857143,0,0.5909090909090909,0.5133333333333334,0.7142857142857143,0.010940919037199124,0.2222222222222222,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.2727272727272727,0.1883680555555556,0.34285714285714286,0.0350109409190372,0.2222222222222222,0
0,1,0,0,0.16666666666666666,0.14285714285714285,0,0,0.7142857142857143,0,0.09090909090909091,0.15555555555555559,0.11428571428571428,0.010940919037199124,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.8863636363636364,0.3776709401709402,0.7428571428571429,0.0350109409190372,0.24074074074074073,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.7142857142857143,0,0.29545454545454547,0.674074074074074,0.2571428571428571,0.010940919037199124,0.2962962962962963,0
0,1,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.29545454545454547,0.36111111111111116,0.11428571428571428,0.015317286652078774,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.7142857142857143,0,0.3181818181818182,0.5358024691358024,0.2571428571428571,0.010940919037199124,0.25925925925925924,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5454545454545454,0.4181486548107616,0.4857142857142857,0.06272793581327499,0.25925925925925924,0
0,0,0,0,0,0.14285714285714285,0,0,0,0,0.5909090909090909,0.4183114035087719,0.5428571428571428,0.0350109409190372,0.5555555555555556,0
0,0,0,0,0,0.14285714285714285,0,0,0.9809523809523809,0,0.20454545454545456,0.5697674418604651,0.08571428571428572,0.031363967906637494,0.0,0
0,0,0,0,0,0.2857142857142857,0,0,0.9904761904761905,0,0.29545454545454547,0.40435606060606066,0.22857142857142856,0.03209336250911743,0.2037037037037037,0
0,0,0,1,1,0,0,1,0,0,1.0,0.31574394463667815,1.0,0.04102564102564103,0.07272727272727272,0
0,0,0,1,1,1,0,0,0,0,0.7380952380952381,0.32075825323301826,0.38235294117647056,0.8666666666666667,0.14545454545454545,0
0,0,0,0,1,1,0,0,0,1,0.5238095238095238,0.40747186448543915,0.38235294117647056,1.0,0.18181818181818182,0
0,0,0,0,1,1,0,1,0,0,0.7380952380952381,0.392156862745098,0.7058823529411765,0.04102564102564103,0.07272727272727272,0
0,0,0,0,1,1,0,0,0,0,0.047619047619047616,0.5882352941176471,0.058823529411764705,0.010256410256410258,0.0,0
0,0,1,0,1,1,0,0,0,0,0.16666666666666666,0.4767950345605868,0.08823529411764706,0.7128205128205128,0.0,0
0,0,0,0,1,0,0,0,0,0,0.6428571428571429,0.5257175333901677,0.35294117647058826,0.7076923076923077,0.2909090909090909,0
0,0,0,0,1,0,0,0,0,0,0.16666666666666666,0.7282913165266106,0.20588235294117646,0.015384615384615385,0.0,0
0,0,0,0,1,0,0,0,0,0,0.047619047619047616,0.29411764705882354,0.058823529411764705,0.010256410256410258,0.0,0
0,0,0,0,0.16666666666666666,1,0,0,0,0,0.5238095238095238,0.29256146903205726,0.2647058823529412,0.10769230769230768,0.10909090909090909,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3333333333333333,0.4229142637447136,0.2647058823529412,0.08717948717948718,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.3333333333333333,0.2689075630252101,0.14705882352941177,0.10769230769230768,0.14545454545454545,0
0,0,0,0,0.3333333333333333,0.14285714285714285,0,0,0,1,0.21428571428571427,0.2042483660130719,0.2647058823529412,0.08205128205128207,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.30952380952380953,0.3025210084033613,0.20588235294117646,0.10256410256410256,0.14545454545454545,0
0,0,0,0,0.8333333333333334,0.14285714285714285,0,0,0,0,0.38095238095238093,0.3354399611084103,0.3235294117647059,0.11282051282051282,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.7142857142857143,0,0,0,0,0.30952380952380953,0.5882352941176471,0.23529411764705882,0.08205128205128207,0.16363636363636364,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.19047619047619047,0.45036764705882354,0.23529411764705882,0.08205128205128207,0.23636363636363636,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.21428571428571427,0.7598039215686275,0.08823529411764706,0.08205128205128207,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.4523809523809524,0.44417767106842737,0.4117647058823529,0.10769230769230768,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.21428571428571427,0.8039215686274509,0.08823529411764706,0.10256410256410256,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5238095238095238,0.40533860603064753,0.5,0.10769230769230768,1.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.16666666666666666,0.7720588235294118,0.058823529411764705,0.08205128205128207,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5238095238095238,0.41252864782276544,0.3235294117647059,0.10769230769230768,0.16363636363636364,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.30952380952380953,0.4321728691476591,0.20588235294117646,0.10769230769230768,0.4,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.5,0.3521671826625387,0.5588235294117647,0.08205128205128207,0.14545454545454545,0
0,0,0,0,0.5,0.14285714285714285,0,1,0,0,0.6428571428571429,0.3159941662615459,0.6470588235294118,0.11282051282051282,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.42857142857142855,0,0,0,0,0.6904761904761905,0.49226006191950467,0.5588235294117647,0.10256410256410256,0.2545454545454545,0
0,0,0,0,0.3333333333333333,0.14285714285714285,0,1,0,0,0.4523809523809524,0.4481792717086835,0.38235294117647056,0.10769230769230768,0.2727272727272727,0
0,0,0,0,0.16666666666666666,0.2857142857142857,0,0,0,0,0.30952380952380953,0.4271708683473389,0.23529411764705882,0.10769230769230768,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.30952380952380953,0.8235294117647058,0.058823529411764705,0.07692307692307693,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5714285714285714,0.39545229856648545,0.5,0.10769230769230768,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3333333333333333,0.4820261437908497,0.2647058823529412,0.08205128205128207,0.14545454545454545,0
0,0,0,0,0.3333333333333333,0.14285714285714285,0,0,0,0,0.40476190476190477,0.25210084033613445,0.35294117647058826,0.10769230769230768,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.2857142857142857,0,0,0,0,0.5238095238095238,0.38165266106442575,0.6176470588235294,0.08205128205128207,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.35714285714285715,0.4481792717086835,0.29411764705882354,0.10769230769230768,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.3333333333333333,0.6302521008403361,0.23529411764705882,0.10769230769230768,0.6727272727272727,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,1,0.40476190476190477,1.0,0.08823529411764706,0.10256410256410256,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.4523809523809524,0.4907203523120478,0.5,0.11282051282051282,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.5238095238095238,0.4796918767507003,0.47058823529411764,0.10769230769230768,0.21818181818181817,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.2619047619047619,0.5751633986928104,0.2647058823529412,0.07692307692307693,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.6904761904761905,0.3486631016042781,0.5882352941176471,0.28205128205128205,0.2545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,1.0,0.35232843137254904,0.47058823529411764,0.24615384615384617,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.5238095238095238,0.3894335511982571,0.2647058823529412,0.24615384615384617,0.16363636363636364,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.16666666666666666,0.3081232492997199,0.20588235294117646,0.24615384615384617,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.8941176470588236,0,0.19047619047619047,0.5882352941176471,0.058823529411764705,0.08205128205128207,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.38095238095238093,0.37683823529411764,0.23529411764705882,0.24615384615384617,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.38095238095238093,0.40032679738562094,0.2647058823529412,0.24615384615384617,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.2857142857142857,0.2492780057759538,0.2647058823529412,0.2205128205128205,0.18181818181818182,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.4523809523809524,0.43697478991596644,0.29411764705882354,0.10769230769230768,0.14545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9058823529411765,1,0.30952380952380953,0.49596309111880044,0.17647058823529413,0.08717948717948718,0.9090909090909091,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.6904761904761905,0.31020408163265306,0.7352941176470589,0.2512820512820513,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.2857142857142857,0.29411764705882354,0.23529411764705882,0.2512820512820513,0.36363636363636365,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.4523809523809524,0.30678938241963455,0.2647058823529412,0.2512820512820513,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.40476190476190477,0.4861944777911165,0.11764705882352941,0.2512820512820513,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.47619047619047616,0.4961984793917567,0.08823529411764706,0.2512820512820513,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0,0,0.42857142857142855,0.36010558069381604,0.38235294117647056,0.24615384615384617,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.6666666666666666,0.28644501278772383,0.6764705882352942,0.25641025641025644,0.14545454545454545,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.19047619047619047,0.31212484993997597,0.20588235294117646,0.10769230769230768,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9058823529411765,0,0.35714285714285715,0.37118590751808744,0.3235294117647059,0.08717948717948718,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.21428571428571427,0.44786096256684493,0.11764705882352941,0.22564102564102564,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.42857142857142855,0.24705882352941178,0.5294117647058824,0.25641025641025644,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,1,0.9058823529411765,0,0.30952380952380953,0.6985294117647058,0.058823529411764705,0.08205128205128207,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5,0.41083099906629317,0.2647058823529412,0.2512820512820513,0.2,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0.40476190476190477,0.5788982259570494,0.35294117647058826,0.10769230769230768,0.23636363636363636,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.6904761904761905,0.3726290516206483,0.7352941176470589,0.2512820512820513,0.2545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,1,0.6428571428571429,0.4264705882352941,0.5882352941176471,0.22564102564102564,0.21818181818181817,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9058823529411765,0,0.35714285714285715,0.41491596638655465,0.4117647058823529,0.08205128205128207,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9058823529411765,0,0.35714285714285715,0.5357142857142857,0.4117647058823529,0.08205128205128207,0.21818181818181817,0
0,0,0,1,0.16666666666666666,0.14285714285714285,0,0,0,1,0.3333333333333333,0.6176470588235294,0.058823529411764705,0.10256410256410256,0.0,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5952380952380952,0.33513405362144855,0.7058823529411765,0.2512820512820513,0.2,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.38095238095238093,0.3787878787878788,0.3235294117647059,0.24615384615384617,0.18181818181818182,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0.5,0.34063625450180074,0.47058823529411764,0.2512820512820513,0.2909090909090909,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0.9058823529411765,0,0.3333333333333333,0.5310457516339869,0.2647058823529412,0.08205128205128207,0.2545454545454545,0
0,0,0,0,0.16666666666666666,0.14285714285714285,0,0,0,1,0.5714285714285714,0.3903743315508022,0.5882352941176471,0.28205128205128205,0.21818181818181817,0
0,0,0,0,0.5,0.14285714285714285,0,1,0,1,0.6190476190476191,0.4176470588235294,0.5882352941176471,0.25641025641025644,0.6181818181818182,0
